date,rssd_id,product,bank0_b,bank0_s,bank1_b,bank1_s,bank2_b,bank2_s,bank3_b,bank3_s
2021-09-30,311845,Comm. Real Estate,1.104434136,1.915024815,9.471956066,11.19011777,4.559437319,4.982077353,3.024863849,5.32931348
2021-12-31,311845,Comm. Real Estate,1.214968862,2.551928442,10.54446168,13.30117414,4.560178878,5.262227058,3.179430343,6.251881723
2022-03-31,311845,Comm. Real Estate,1.316000909,3.251964399,10.43147741,14.36983496,4.832387451,5.850520919,3.324385086,7.160498276
2022-06-30,311845,Comm. Real Estate,1.445655368,4.037306464,10.33238252,15.60313788,4.804023489,6.165568892,3.455145119,7.932279958
2022-09-30,311845,Comm. Real Estate,1.535656413,4.829446603,10.49955313,17.23449866,4.780459972,6.513786551,3.569430339,8.599704924
2022-12-31,311845,Comm. Real Estate,1.596391244,5.510391876,10.08551714,18.14275377,4.760862496,6.822082762,3.738527743,9.187834448
2023-03-31,311845,Comm. Real Estate,1.582170894,6.018665356,3.646239375,12.79307531,3.584642108,5.933593888,3.83521294,9.599859034
2023-06-30,311845,Comm. Real Estate,1.560147753,6.414123269,1.462034578,11.3016584,3.018402402,5.619470673,3.642637039,8.899112871
2023-09-30,311845,Comm. Real Estate,1.60374136,6.573044979,3.722921287,13.78695425,2.89698963,5.5756217,3.538293278,8.174090707
2023-12-31,311845,Comm. Real Estate,1.666145779,6.581745482,2.964607793,12.89332824,2.803482082,5.470380752,3.485990061,7.456329708
2024-03-31,311845,Comm. Real Estate,1.742591357,6.47870718,1.995773128,11.51173433,2.734355896,5.322805264,3.457713246,6.781910674
2020-12-31,316840,Credit Cards,55.52367097,55.52367097,55.47631505,55.47631505,366.0242782,366.0242782,33.47970596,33.47970596
2021-03-31,316840,Credit Cards,76.90426975,47.21597863,58.95786876,56.09202814,328.1132629,303.722396,37.11036928,34.4040658
2021-06-30,316840,Credit Cards,106.8707664,37.76633336,61.15814798,54.93197117,299.029172,243.0570981,42.53071888,36.46786842
2021-09-30,316840,Credit Cards,148.0757319,34.60565215,60.70261755,51.03442138,298.6242237,206.4117363,46.59061481,36.8458645
2021-12-31,316840,Credit Cards,193.6012485,34.80057559,63.32004456,50.42285048,339.1225531,210.4099678,51.79706427,38.31932685
2022-03-31,316840,Credit Cards,241.6010983,38.15682281,67.6975382,51.92196258,316.3245253,154.9613506,55.64035592,38.44766693
2022-06-30,316840,Credit Cards,288.0884889,47.51970358,71.76154944,53.90512516,321.7020295,135.2283791,60.16417728,39.54529061
2022-09-30,316840,Credit Cards,336.4935281,65.16022728,71.75781896,52.54772034,316.0081995,109.2788992,62.68290807,38.89692374
2022-12-31,316840,Credit Cards,390.4652319,92.74222776,77.64337734,57.30494795,337.7702447,114.4353038,64.14570602,37.37396436
2023-03-31,316840,Credit Cards,440.8043052,121.0743324,83.72464955,62.41103357,358.763505,122.7440336,63.57107637,33.93081986
2023-06-30,316840,Credit Cards,466.2733167,164.0888919,85.81674346,67.35179465,372.3911488,151.8009006,63.01312901,33.43796329
2023-09-30,316840,Credit Cards,481.89814,212.1930645,88.14593085,73.50729109,380.8472154,185.9597709,62.69873161,34.18772902
2023-12-31,316840,Credit Cards,493.1783856,266.0829504,90.66801066,80.44824023,385.5563138,222.6855605,62.60489683,35.82820445
2024-03-31,316840,Credit Cards,503.5413787,324.1145856,93.45463607,87.89432176,388.6440937,260.0402751,62.63927828,38.04643753
2020-12-31,316840,Jr Mortgage & HELOC,2.134531625,2.134531625,3.28558087,3.28558087,0.337095652,0.337095652,2.039818718,2.039818718
2021-03-31,316840,Jr Mortgage & HELOC,2.754561986,2.852833502,3.397911429,3.207392903,0.415493624,0.408544977,2.454865198,2.452183008
2021-06-30,316840,Jr Mortgage & HELOC,3.542223089,3.997022044,4.002093615,3.572672058,0.425718904,0.452153561,3.112411774,3.201616014
2021-09-30,316840,Jr Mortgage & HELOC,4.326279909,5.338939875,3.459181998,2.764070991,0.454344302,0.531199033,3.635916031,3.877882848
2021-12-31,316840,Jr Mortgage & HELOC,4.49184951,6.230727438,2.577685247,1.594346138,0.478982135,0.616541781,4.021434656,4.452997419
2022-03-31,316840,Jr Mortgage & HELOC,4.411469738,7.063407722,3.098332279,1.816590229,0.459881556,0.67152713,4.729491221,5.383055299
2022-06-30,316840,Jr Mortgage & HELOC,5.340846479,9.131866936,3.653389576,2.079554944,0.475415787,0.779116024,5.193351275,6.110993909
2022-09-30,316840,Jr Mortgage & HELOC,6.402346265,11.58684291,4.088113518,2.219897188,0.496002335,0.910525528,5.368589376,6.595231209
2022-12-31,316840,Jr Mortgage & HELOC,7.558066514,14.21554434,4.607101201,2.460466327,0.520343419,1.044506343,5.905432752,7.42697477
2023-03-31,316840,Jr Mortgage & HELOC,8.428305815,16.6580574,4.993658862,2.59636488,0.548523507,1.180563757,6.026064908,7.813381321
2023-06-30,316840,Jr Mortgage & HELOC,8.69566409,18.51610716,5.10962192,2.684861806,0.465543281,1.219217958,5.988506856,8.027330828
2023-09-30,316840,Jr Mortgage & HELOC,9.199843567,20.30990062,5.032156525,2.642852525,0.490430042,1.310303861,5.954232308,8.113564456
2023-12-31,316840,Jr Mortgage & HELOC,9.927354217,22.19707489,5.070580774,2.758044809,0.495293815,1.364101422,5.920332255,8.120434927
2024-03-31,316840,Jr Mortgage & HELOC,10.93246002,24.29001848,5.055311422,2.86771116,0.511010874,1.416973273,5.890739888,8.076812064
2020-12-31,316840,Comm. & Industrial,5.317481757,5.317481757,13.36910601,13.36910601,15.74592008,15.74592008,2.877979062,2.877979062
2021-03-31,316840,Comm. & Industrial,5.289408376,4.986855812,13.77818721,13.45901294,15.80232274,15.71442348,1.98421915,1.994649433
2021-06-30,316840,Comm. & Industrial,5.253543746,4.619766209,13.56238593,13.3337919,13.42301954,13.25449107,2.143451776,2.414992986
2021-09-30,316840,Comm. & Industrial,4.858443395,3.923811517,13.61383833,13.61770476,8.605893282,8.342156838,2.320064749,2.963914687
2021-12-31,316840,Comm. & Industrial,4.879282564,3.708332359,9.262222318,9.618094085,9.164366153,8.703851904,2.495313244,3.560784588
2022-03-31,316840,Comm. & Industrial,2.740119226,1.399100921,8.328726724,9.071587546,7.987499323,7.236686952,2.365772806,3.890827456
2022-06-30,316840,Comm. & Industrial,2.793844849,1.360289306,8.606298175,9.763105909,8.931510466,7.806401624,2.432443624,4.445168699
2022-09-30,316840,Comm. & Industrial,2.812309726,1.255915939,5.136552408,6.765637459,10.05526712,8.413277827,2.531705362,5.098148548
2022-12-31,316840,Comm. & Industrial,2.727924014,1.101539481,5.589337942,7.796322593,10.66528245,8.414211539,2.468655476,5.514032543
2023-03-31,316840,Comm. & Industrial,2.891474241,1.254141949,5.909449898,8.604674646,11.30209474,8.425885196,2.49911089,5.929106575
2023-06-30,316840,Comm. & Industrial,2.766558367,1.289178398,5.23560274,8.556487457,11.22977921,7.793534635,2.21959332,5.978993476
2023-09-30,316840,Comm. & Industrial,2.650528771,1.380290968,5.252313172,8.826249687,11.20811026,7.20337465,2.033898939,5.865763603
2023-12-31,316840,Comm. & Industrial,2.541405589,1.497403595,5.112019728,8.763960877,11.24305282,6.677570128,1.891706782,5.668188963
2024-03-31,316840,Comm. & Industrial,2.443283818,1.622216456,4.924396538,8.478909787,11.27368161,6.263229318,1.78691911,5.415859326
2020-12-31,316840,Comm. Real Estate,2.56127833,2.56127833,1.632334896,1.632334896,5.627751483,5.627751483,0.200807866,0.200807866
2021-03-31,316840,Comm. Real Estate,2.846380247,2.80792897,1.932118601,1.901462797,5.255827616,4.787856641,0.22208686,0.2272954
2021-06-30,316840,Comm. Real Estate,2.878012497,2.910291519,2.012820057,2.032389422,5.718769038,4.995659649,0.234607679,0.265774597
2021-09-30,316840,Comm. Real Estate,3.126776013,3.258065272,2.072643025,2.157338467,6.169277035,5.29211434,0.243370667,0.31003247
2021-12-31,316840,Comm. Real Estate,2.293067214,2.533028863,2.11379888,2.264335232,6.601501474,5.629564231,0.249901316,0.35680931
2022-03-31,316840,Comm. Real Estate,2.300061855,2.662953277,2.224036055,2.445865162,7.124701262,6.117243145,0.256562648,0.408779141
2022-06-30,316840,Comm. Real Estate,2.300009915,2.809035206,2.263626101,2.571055963,7.534342198,6.596401067,0.260255606,0.465419409
2022-09-30,316840,Comm. Real Estate,2.30120637,2.977381607,2.291799032,2.696124361,7.955767657,7.206977501,0.26081601,0.525328318
2022-12-31,316840,Comm. Real Estate,2.28114984,3.100299946,2.312559114,2.795087527,8.359762649,7.838387593,0.258792577,0.576057589
2023-03-31,316840,Comm. Real Estate,2.075301857,3.016452801,2.33317202,2.879260108,4.542250584,4.254745739,0.255075746,0.617246278
2023-06-30,316840,Comm. Real Estate,1.976505814,3.066300626,2.264475283,2.889279094,5.201189385,5.586773859,0.229438415,0.624646983
2023-09-30,316840,Comm. Real Estate,1.929179376,3.044453257,2.203802979,2.827881772,5.106119512,5.954741749,0.212231277,0.614489664
2023-12-31,316840,Comm. Real Estate,1.893809714,3.007449549,2.150727002,2.760963544,5.020932313,6.25000494,0.197833647,0.594343572
2024-03-31,316840,Comm. Real Estate,1.868554022,2.966233898,2.103366882,2.695119549,4.94126884,6.51470943,0.18503053,0.566835008
2020-12-31,317342,Credit Cards,0,0,0,0,0,0,65.09484044,65.09484044
2021-03-31,317342,Credit Cards,0,0,0,0,0,0,69.65415862,68.90503786
2021-06-30,317342,Credit Cards,0,0,0,0,0,0,72.97017706,74.62326542
2021-09-30,317342,Credit Cards,0,0,0,0,0,0,75.5505288,80.90419233
2021-12-31,317342,Credit Cards,0,0,0,0,0,0,77.57064733,87.20488473
2022-03-31,317342,Credit Cards,0,0,0,0,0,0,79.19054452,93.83093924
2022-06-30,317342,Credit Cards,0,0,0,0,0,0,80.57924499,100.7743792
2022-09-30,317342,Credit Cards,0,0,0,0,0,0,81.73675295,108.0071476
2022-12-31,317342,Credit Cards,0,0,0,0,0,0,82.8352241,114.4576749
2023-03-31,317342,Credit Cards,0,0,0,0,0,0,84.06860733,120.2801815
2023-06-30,317342,Credit Cards,0,0,0,0,0,0,80.79226663,122.0706792
2023-09-30,317342,Credit Cards,0,0,0,0,0,0,78.89405095,121.7308531
2023-12-31,317342,Credit Cards,0,0,0,0,0,0,77.52618242,120.5959337
2024-03-31,317342,Credit Cards,0,0,0,0,0,0,76.67775792,119.0240482
2020-12-31,317342,Jr Mortgage & HELOC,4.378004212,4.378004212,3.617202531,3.617202531,1.354917486,1.354917486,1.897579145,1.897579145
2021-03-31,317342,Jr Mortgage & HELOC,4.678474366,4.589072955,3.888380044,3.825053043,1.195315898,1.177605018,2.014364978,2.132306768
2021-06-30,317342,Jr Mortgage & HELOC,4.9242073,4.954386631,4.135688373,4.165437535,1.237756849,1.370686836,2.099705934,2.374580472
2021-09-30,317342,Jr Mortgage & HELOC,5.174794101,5.355841242,3.599836806,3.7755159,1.269091107,1.602085983,2.218732499,2.693372279
2021-12-31,317342,Jr Mortgage & HELOC,5.492015445,5.830504735,3.740603633,4.093652941,1.278279204,1.829805832,2.32631488,3.023944695
2022-03-31,317342,Jr Mortgage & HELOC,5.832973152,6.34825354,3.279962659,3.843309204,1.298245145,2.091393531,2.177585067,3.118597802
2022-06-30,317342,Jr Mortgage & HELOC,6.179051422,6.932692955,3.443689598,4.266554822,1.288262411,2.375673594,2.48926637,3.68197561
2022-09-30,317342,Jr Mortgage & HELOC,7.056014014,8.103700193,3.594771289,4.734133864,1.250747326,2.678012429,2.547857495,3.996425957
2022-12-31,317342,Jr Mortgage & HELOC,7.346462412,8.647569475,3.374133221,4.835817474,1.05838655,2.79040988,2.778586912,4.4489789
2023-03-31,317342,Jr Mortgage & HELOC,7.627465094,9.151704702,3.829258619,5.604134332,0.988170257,2.977266519,2.849419531,4.696710244
2023-06-30,317342,Jr Mortgage & HELOC,7.638647215,9.462126802,3.703139649,5.861674022,0.808911661,3.026778375,2.746195678,4.623986591
2023-09-30,317342,Jr Mortgage & HELOC,7.721584968,9.576810794,3.707993974,6.047876074,0.704822339,2.950734034,2.666644368,4.505163962
2023-12-31,317342,Jr Mortgage & HELOC,7.809621963,9.668940341,3.727080271,6.180914493,0.614100756,2.827682569,2.603282978,4.350270062
2024-03-31,317342,Jr Mortgage & HELOC,7.905420124,9.770557079,3.757466979,6.2741923,0.528536194,2.675309362,2.549704952,4.170455507
2020-12-31,317342,Comm. & Industrial,1.816934552,1.816934552,18.5008505,18.5008505,10.73747356,10.73747356,5.214302527,5.214302527
2021-03-31,317342,Comm. & Industrial,2.184116359,2.098665737,19.21364652,17.57889327,10.28066494,9.644754767,5.514136782,5.496845017
2021-06-30,317342,Comm. & Industrial,2.358141195,2.320047266,19.10139755,15.79457647,8.874216906,7.540173451,6.250249809,6.217282119
2021-09-30,317342,Comm. & Industrial,2.195199802,2.218829202,17.96510588,13.17130913,8.894586655,6.918934041,5.768526031,5.708435028
2021-12-31,317342,Comm. & Industrial,2.30246688,2.394423208,17.16829324,11.14762264,9.080044505,6.596180278,5.845515758,5.713871653
2022-03-31,317342,Comm. & Industrial,2.165181802,2.325599992,15.25857465,8.275086656,7.276237985,4.429294302,6.482653337,6.235877226
2022-06-30,317342,Comm. & Industrial,2.02832858,2.271420482,15.08422058,7.447295362,7.070378972,4.007478589,7.415664811,7.014652339
2022-09-30,317342,Comm. & Industrial,1.9635393,2.311209715,14.92000702,6.558233772,7.299864175,4.051405715,8.328870413,7.73183833
2022-12-31,317342,Comm. & Industrial,2.167017626,2.618953345,14.83655591,5.867716522,7.524462916,4.167578616,8.442029063,7.616776282
2023-03-31,317342,Comm. & Industrial,2.334165094,2.871723546,14.20207151,4.831149401,5.923822796,2.529517489,9.417098978,8.352824606
2023-06-30,317342,Comm. & Industrial,2.17137596,2.830622994,13.68843064,4.992863366,5.729670097,2.687332742,9.919109251,8.628682443
2023-09-30,317342,Comm. & Industrial,2.124605146,2.801348725,13.2313879,5.459286404,5.537890686,2.965012807,9.434637806,7.918821894
2023-12-31,317342,Comm. & Industrial,2.059800862,2.735037699,12.82594166,6.096325262,5.345872399,3.295076168,9.61049232,7.878969439
2024-03-31,317342,Comm. & Industrial,1.990190576,2.648383545,12.44859585,6.828380692,5.172116311,3.633261699,9.384511302,7.483233762
2020-12-31,317342,Comm. Real Estate,3.039430129,3.039430129,4.58950467,4.58950467,4.30609241,4.30609241,0.909730507,0.909730507
2021-03-31,317342,Comm. Real Estate,3.263756573,3.149007851,3.200695901,2.92667545,4.471226377,5.205771892,0.959581439,0.918496085
2021-06-30,317342,Comm. Real Estate,3.342957398,3.358493302,3.444941,2.904521745,4.69336883,6.475285376,0.993953258,0.952955923
2021-09-30,317342,Comm. Real Estate,3.301732004,3.562526343,3.805723417,2.948563287,4.630247767,7.577629769,1.015423815,0.994671598
2021-12-31,317342,Comm. Real Estate,3.316240593,3.874003275,4.136169927,2.933984406,4.572744515,8.67753984,1.026695471,1.031249672
2022-03-31,317342,Comm. Real Estate,3.547773151,4.437746712,4.302835432,2.749831351,4.567831737,10.01223553,1.035019515,1.067463671
2022-06-30,317342,Comm. Real Estate,3.506773392,4.785667447,4.366322521,2.466622934,4.547260042,11.32263693,1.043120577,1.098969231
2022-09-30,317342,Comm. Real Estate,3.43479211,5.173945529,4.379549635,2.138586799,4.461989218,12.55656942,1.05000788,1.128295794
2022-12-31,317342,Comm. Real Estate,2.648339122,4.831077598,4.892185649,2.347112313,4.368713919,13.59206529,1.056559013,1.149224943
2023-03-31,317342,Comm. Real Estate,2.577034083,5.165255598,5.064845705,2.248468804,4.275975146,14.4220401,1.065394019,1.16619608
2023-06-30,317342,Comm. Real Estate,2.48042379,5.528933465,5.020942759,2.223319852,3.903217372,14.20240493,1.008389287,1.149998888
2023-09-30,317342,Comm. Real Estate,2.266660589,5.51857481,5.002158331,2.270765374,3.478341917,13.46159323,0.966129927,1.116254117
2023-12-31,317342,Comm. Real Estate,2.174102519,5.496412083,4.986513614,2.400444176,3.291234051,12.70960271,0.935291178,1.080065472
2024-03-31,317342,Comm. Real Estate,2.041327928,5.356128602,4.976958711,2.599913882,3.101486416,11.80901818,0.912670408,1.049483051
2020-12-31,320119,Credit Cards,118.1722689,118.1722689,117.5124146,117.5124146,79.86360373,79.86360373,0,0
2021-03-31,320119,Credit Cards,146.4778281,124.2713055,137.2294002,121.3786225,96.46877011,102.7139779,0,0
2021-06-30,320119,Credit Cards,184.4145723,135.4460773,165.6678733,129.0316701,108.7951217,126.4225084,0,0
2021-09-30,320119,Credit Cards,226.9112326,144.3157587,166.0822736,106.8574139,121.3760013,151.0303529,0,0
2021-12-31,320119,Credit Cards,263.8258784,154.6844946,181.1202297,100.2580542,140.1352395,181.96029,0,0
2022-03-31,320119,Credit Cards,300.7100514,160.6893362,195.9238026,93.08229867,151.9638464,205.5644493,0,0
2022-06-30,320119,Credit Cards,336.4976783,152.4596806,221.4446429,100.100282,160.5391272,219.402426,0,0
2022-09-30,320119,Credit Cards,336.3343775,124.0781767,241.7199655,105.2710048,173.8232958,236.6218036,0,0
2022-12-31,320119,Credit Cards,355.4990255,105.7114965,260.6008309,113.3539735,185.7642538,252.5106596,0,0
2023-03-31,320119,Credit Cards,384.9241239,96.18150939,254.2494627,95.95229314,195.5762373,265.1555692,0,0
2023-06-30,320119,Credit Cards,381.5309397,93.81408102,254.2306823,102.9490556,190.500686,255.8428812,0,0
2023-09-30,320119,Credit Cards,370.4288916,94.86651432,254.2368981,115.6382725,190.4737119,245.8349864,0,0
2023-12-31,320119,Credit Cards,363.9833684,109.4457775,254.2565618,131.8347078,191.8786161,238.0798947,0,0
2024-03-31,320119,Credit Cards,362.0911959,125.4142994,254.2779524,150.1781743,194.1550933,233.2652903,0,0
2020-12-31,320119,Jr Mortgage & HELOC,0,0,0,0,0,0,51.69972302,51.69972302
2021-03-31,320119,Jr Mortgage & HELOC,0,0,0,0,0,0,49.79121751,45.78127516
2021-06-30,320119,Jr Mortgage & HELOC,0,0,0,0,0,0,48.75175348,44.47467169
2021-09-30,320119,Jr Mortgage & HELOC,0,0,0,0,0,0,46.03763541,43.48873451
2021-12-31,320119,Jr Mortgage & HELOC,0,0,0,0,0,0,42.46371879,44.09494675
2022-03-31,320119,Jr Mortgage & HELOC,0,0,0,0,0,0,38.44833871,44.21444584
2022-06-30,320119,Jr Mortgage & HELOC,0,0,0,0,0,0,39.06427365,48.29735542
2022-09-30,320119,Jr Mortgage & HELOC,0,0,0,0,0,0,39.70079893,52.22538825
2022-12-31,320119,Jr Mortgage & HELOC,0,0,0,0,0,0,40.49285306,55.31710196
2023-03-31,320119,Jr Mortgage & HELOC,0,0,0,0,0,0,41.59758364,58.17326862
2023-06-30,320119,Jr Mortgage & HELOC,0,0,0,0,0,0,38.21061823,58.99885474
2023-09-30,320119,Jr Mortgage & HELOC,0,0,0,0,0,0,34.49566062,58.2410644
2023-12-31,320119,Jr Mortgage & HELOC,0,0,0,0,0,0,31.86542139,57.54731465
2024-03-31,320119,Jr Mortgage & HELOC,0,0,0,0,0,0,30.14267223,55.67720377
2020-12-31,320119,Comm. & Industrial,8.464815197,8.464815197,5.001451979,5.001451979,15.8586505,15.8586505,18.33788693,18.33788693
2021-03-31,320119,Comm. & Industrial,8.566278534,8.531150631,5.681904517,4.875119758,15.02685263,14.60096703,17.41021103,16.18490692
2021-06-30,320119,Comm. & Industrial,8.580773031,8.874591405,5.84934141,5.454732646,10.71476298,9.868734533,17.64095198,15.16487666
2021-09-30,320119,Comm. & Industrial,8.479133901,9.265135375,6.002328023,6.454383402,10.85264764,9.592552955,16.59998005,13.00035333
