rssd_id,portfolio,Peer,state,present,peer_rssd_id,Assets,color,Size,loc_x,loc_y,name
69333,Jr Mortgage & HELOC,bank0,Mississippi,2,69333,1,#000000,6,-28,53,CITIZENS NB OF MERIDIAN
69333,Jr Mortgage & HELOC,bank1,North Dakota,1,236153,4,#fffb00,10,-65,2,FIRST INTERNATIONAL B&TC
69333,Jr Mortgage & HELOC,bank2,Missouri,1,272272,2,#ff00ff,8,-38,38,SOUTHERN BK
69333,Jr Mortgage & HELOC,bank3,Texas,1,652874,9,#1900ff,12,-60,60,NEXBANK
74140,Jr Mortgage & HELOC,bank0,Michigan,2,74140,1,#000000,6,-8,16,ISABELLA BK
74140,Jr Mortgage & HELOC,bank1,Virginia,1,112837,360,#fffb00,12,15,42,CAPITAL ONE NA
74140,Jr Mortgage & HELOC,bank2,Tennessee,1,340135,1,#ff00ff,6,-15,47,BANK OF TN
74140,Jr Mortgage & HELOC,bank3,New York,1,538802,2,#1900ff,10,28,18,INTERAUDI BK
75633,Jr Mortgage & HELOC,bank0,Illinois,2,75633,151,#000000,12,-27,37,BMO HARRIS BK NA
75633,Jr Mortgage & HELOC,bank1,North Carolina,1,491224,48,#fffb00,6,9,48,FIRST-CITIZENS B&TC
75633,Jr Mortgage & HELOC,bank2,Alabama,1,697633,102,#ff00ff,10,-16,52,BBVA USA
75633,Jr Mortgage & HELOC,bank3,California,1,804963,96,#1900ff,8,-145,40,BANK OF THE WEST
77851,Jr Mortgage & HELOC,bank0,South Dakota,2,77851,2,#000000,10,-65,15,FIRST B&T
77851,Jr Mortgage & HELOC,bank1,Maryland,1,61122,1,#fffb00,6,22,38,FIRST UNITED B&TR
77851,Jr Mortgage & HELOC,bank2,Wisconsin,1,722544,2,#ff00ff,10,-30,15,NATIONAL EXCHANGE B&T
77851,Jr Mortgage & HELOC,bank3,Pennsylvania,1,895710,2,#1900ff,10,15,30,CITIZENS & NORTHERN BK
83638,Jr Mortgage & HELOC,bank0,Florida,2,83638,7,#000000,10,0,63,AMERANT BK NA
83638,Jr Mortgage & HELOC,bank1,Wisconsin,1,58243,6,#fffb00,8,-30,15,JOHNSON BK
83638,Jr Mortgage & HELOC,bank2,New York,1,202907,13,#ff00ff,12,28,18,COMMUNITY BK NA
83638,Jr Mortgage & HELOC,bank3,West Virginia,1,1011526,5,#1900ff,6,5,40,CITY NB OF WV
100562,Jr Mortgage & HELOC,bank0,California,2,100562,7,#000000,8,-145,40,TRI CTY BK
100562,Jr Mortgage & HELOC,bank1,Missouri,1,169653,6,#fffb00,6,-38,38,FIRST BK
100562,Jr Mortgage & HELOC,bank2,North Carolina,1,216922,7,#ff00ff,8,9,48,FIRST BK
100562,Jr Mortgage & HELOC,bank3,Florida,1,814430,17,#1900ff,12,0,63,CITY NB OF FL
101019,Jr Mortgage & HELOC,bank0,New York,2,101019,7,#000000,8,28,18,BANK LEUMI USA
101019,Jr Mortgage & HELOC,bank1,California,1,671464,16,#fffb00,12,-145,40,BANK OF HOPE
101019,Jr Mortgage & HELOC,bank2,New York,1,918918,9,#ff00ff,10,20,20,SAFRA NB OF NY
101019,Jr Mortgage & HELOC,bank3,California,1,996260,4,#1900ff,6,-153,30,CTBC BK CORP USA
106359,Jr Mortgage & HELOC,bank0,Oklahoma,2,106359,2,#000000,12,-55,46,FIRST FIDELITY BK
106359,Jr Mortgage & HELOC,bank1,Pennsylvania,1,18827,1,#fffb00,8,15,30,NEXTIER BK NA
106359,Jr Mortgage & HELOC,bank2,California,1,514066,1,#ff00ff,8,-145,40,MONTECITO B&T
106359,Jr Mortgage & HELOC,bank3,Ohio,1,785923,1,#1900ff,8,-5,35,LCNB NB
107244,Jr Mortgage & HELOC,bank0,Arkansas,2,107244,26,#000000,12,-42,48,BANK OZK
107244,Jr Mortgage & HELOC,bank1,Pennsylvania,1,342410,2,#fffb00,6,15,30,ORRSTOWN BK
107244,Jr Mortgage & HELOC,bank2,Indiana,1,874845,5,#ff00ff,8,-13,33,LAKE CITY BK
107244,Jr Mortgage & HELOC,bank3,Oklahoma,1,1386251,8,#1900ff,10,-55,46,BANCFIRST
112163,Jr Mortgage & HELOC,bank0,Texas,2,112163,2,#000000,10,-60,60,GUARANTY B&TC NA
112163,Jr Mortgage & HELOC,bank1,Georgia,1,491934,1,#fffb00,6,-5,55,COLONY BK
112163,Jr Mortgage & HELOC,bank2,California,1,697763,6,#ff00ff,12,-145,40,WESTAMERICA BK
112163,Jr Mortgage & HELOC,bank3,Washington,1,2562164,1,#1900ff,6,-138,0,COASTAL CMNTY BK
112837,Jr Mortgage & HELOC,bank0,Virginia,2,112837,360,#000000,12,15,42,CAPITAL ONE NA
112837,Jr Mortgage & HELOC,bank1,Michigan,1,74140,1,#fffb00,6,-8,16,ISABELLA BK
112837,Jr Mortgage & HELOC,bank2,New York,1,538802,2,#ff00ff,8,28,18,INTERAUDI BK
112837,Jr Mortgage & HELOC,bank3,California,1,2734729,3,#1900ff,10,-145,40,AMERICAN BUS BK
114260,Jr Mortgage & HELOC,bank0,Alaska,2,114260,4,#000000,10,-165,0,FIRST NB ALASKA
114260,Jr Mortgage & HELOC,bank1,Mississippi,1,69333,1,#fffb00,6,-28,53,CITIZENS NB OF MERIDIAN
114260,Jr Mortgage & HELOC,bank2,North Dakota,1,236153,4,#ff00ff,10,-65,2,FIRST INTERNATIONAL B&TC
114260,Jr Mortgage & HELOC,bank3,South Dakota,1,374653,2,#1900ff,8,-65,15,FIRST PREMIER BK
121642,Jr Mortgage & HELOC,bank0,Mississippi,2,121642,4,#000000,8,-28,53,BANKPLUS
121642,Jr Mortgage & HELOC,bank1,Pennsylvania,1,765019,5,#fffb00,10,15,30,BRYN MAWR TC
121642,Jr Mortgage & HELOC,bank2,California,1,936462,18,#ff00ff,12,-145,40,MECHANICS BK
121642,Jr Mortgage & HELOC,bank3,Michigan,1,2737980,3,#1900ff,6,-8,16,NORTHPOINTE BK
122854,Jr Mortgage & HELOC,bank0,Texas,2,122854,17,#000000,12,-60,60,INDEPENDENT BK
122854,Jr Mortgage & HELOC,bank1,New York,1,23504,6,#fffb00,8,28,18,BNB BK
122854,Jr Mortgage & HELOC,bank2,Maine,1,439404,2,#ff00ff,6,50,10,FIRST NB
122854,Jr Mortgage & HELOC,bank3,Nebraska,1,913856,6,#1900ff,8,-70,27,PINNACLE BK
128904,Jr Mortgage & HELOC,bank0,Massachusetts,2,128904,15,#000000,6,38,23,EASTERN BK
128904,Jr Mortgage & HELOC,bank1,Hawaii,1,980661,22,#fffb00,10,-160,50,FIRST HAWAIIAN BK
128904,Jr Mortgage & HELOC,bank2,Georgia,1,1017939,17,#ff00ff,8,-5,55,UNITED CMNTY BK
128904,Jr Mortgage & HELOC,bank3,Tennessee,1,2925666,33,#1900ff,12,-15,47,PINNACLE BK
129732,Jr Mortgage & HELOC,bank0,Illinois,2,129732,6,#000000,8,-27,37,BYLINE BK
129732,Jr Mortgage & HELOC,bank1,Arkansas,1,673440,6,#fffb00,8,-42,48,FIRST SECURITY BK
129732,Jr Mortgage & HELOC,bank2,Illinois,1,773247,6,#ff00ff,8,-23,33,MIDLAND ST BK
129732,Jr Mortgage & HELOC,bank3,Nebraska,1,913856,6,#1900ff,8,-70,27,PINNACLE BK
130541,Jr Mortgage & HELOC,bank0,Indiana,2,130541,5,#000000,8,-13,33,HORIZON BK
130541,Jr Mortgage & HELOC,bank1,New York,1,202907,13,#fffb00,12,28,18,COMMUNITY BK NA
130541,Jr Mortgage & HELOC,bank2,Rhode Island,1,816603,5,#ff00ff,8,40,30,WASHINGTON TC OF WESTERLY
130541,Jr Mortgage & HELOC,bank3,West Virginia,1,1011526,5,#1900ff,8,5,40,CITY NB OF WV
131650,Jr Mortgage & HELOC,bank0,South Dakota,2,131650,12,#000000,12,-65,15,GREAT WESTERN BK
131650,Jr Mortgage & HELOC,bank1,Pennsylvania,1,399517,4,#fffb00,8,15,30,CNB BK
131650,Jr Mortgage & HELOC,bank2,North Carolina,1,717924,3,#ff00ff,6,9,48,SOUTHERN B&TC
131650,Jr Mortgage & HELOC,bank3,Indiana,1,874845,5,#1900ff,10,-13,33,LAKE CITY BK
133850,Jr Mortgage & HELOC,bank0,Tennessee,2,133850,1,#000000,6,-15,47,FIRST CITIZENS NB
133850,Jr Mortgage & HELOC,bank1,Indiana,1,139843,2,#fffb00,10,-13,33,FIRST FARMERS B&TC
133850,Jr Mortgage & HELOC,bank2,Pennsylvania,1,978118,1,#ff00ff,6,15,30,FIRST CITIZENS CMNTY BK
133850,Jr Mortgage & HELOC,bank3,Illinois,1,1917301,5,#1900ff,12,-27,37,LAKE FOREST B&TC NA
139656,Jr Mortgage & HELOC,bank0,Kansas,2,139656,3,#000000,10,-60,38,EQUITY BK
139656,Jr Mortgage & HELOC,bank1,Tennessee,1,150035,1,#fffb00,6,-15,47,FIRST FARMERS & MRCH B
139656,Jr Mortgage & HELOC,bank2,Missouri,1,330855,2,#ff00ff,8,-38,38,BANK OF MO
139656,Jr Mortgage & HELOC,bank3,Texas,1,474254,4,#1900ff,12,-60,60,BROADWAY NB
139740,Jr Mortgage & HELOC,bank0,Iowa,2,139740,2,#000000,8,-38,23,WEST BK
139740,Jr Mortgage & HELOC,bank1,Texas,1,24668,1,#fffb00,6,-60,60,BTH BK NA
139740,Jr Mortgage & HELOC,bank2,Minnesota,1,141556,2,#ff00ff,8,-45,5,STEARNS BK NA
139740,Jr Mortgage & HELOC,bank3,Texas,1,637451,13,#1900ff,12,-70,55,PLAINSCAPITAL BK
139843,Jr Mortgage & HELOC,bank0,Indiana,2,139843,2,#000000,10,-13,33,FIRST FARMERS B&TC
139843,Jr Mortgage & HELOC,bank1,Tennessee,1,133850,1,#fffb00,6,-15,47,FIRST CITIZENS NB
139843,Jr Mortgage & HELOC,bank2,Pennsylvania,1,978118,1,#ff00ff,6,15,30,FIRST CITIZENS CMNTY BK
139843,Jr Mortgage & HELOC,bank3,Illinois,1,1917301,5,#1900ff,12,-27,37,LAKE FOREST B&TC NA
140362,Jr Mortgage & HELOC,bank0,California,2,140362,1,#000000,6,-145,40,SUNWEST BK
140362,Jr Mortgage & HELOC,bank1,Arkansas,1,12946,1,#fffb00,6,-42,48,FARMERS B&TC
140362,Jr Mortgage & HELOC,bank2,Wisconsin,1,537449,2,#ff00ff,10,-30,15,FIRST BUS BK
140362,Jr Mortgage & HELOC,bank3,California,1,657365,6,#1900ff,12,-153,30,HANMI BK
141556,Jr Mortgage & HELOC,bank0,Minnesota,2,141556,2,#000000,8,-45,5,STEARNS BK NA
141556,Jr Mortgage & HELOC,bank1,Texas,1,24668,1,#fffb00,6,-60,60,BTH BK NA
141556,Jr Mortgage & HELOC,bank2,Iowa,1,139740,2,#ff00ff,8,-38,23,WEST BK
141556,Jr Mortgage & HELOC,bank3,Texas,1,637451,13,#1900ff,12,-70,55,PLAINSCAPITAL BK
143662,Jr Mortgage & HELOC,bank0,Oregon,2,143662,29,#000000,8,-150,20,UMPQUA BK
143662,Jr Mortgage & HELOC,bank1,California,1,63069,72,#fffb00,12,-145,40,CITY NB
143662,Jr Mortgage & HELOC,bank2,Mississippi,1,463735,33,#ff00ff,10,-28,53,HANCOCK WHITNEY BK
143662,Jr Mortgage & HELOC,bank3,Pennsylvania,1,474919,25,#1900ff,6,15,30,FULTON BK NA
150035,Jr Mortgage & HELOC,bank0,Tennessee,2,150035,1,#000000,6,-15,47,FIRST FARMERS & MRCH B
150035,Jr Mortgage & HELOC,bank1,Kansas,1,139656,3,#fffb00,10,-60,38,EQUITY BK
150035,Jr Mortgage & HELOC,bank2,Missouri,1,330855,2,#ff00ff,8,-38,38,BANK OF MO
150035,Jr Mortgage & HELOC,bank3,Texas,1,474254,4,#1900ff,12,-60,60,BROADWAY NB
159636,Jr Mortgage & HELOC,bank0,Tennessee,2,159636,3,#000000,6,-15,47,WILSON B&TC
159636,Jr Mortgage & HELOC,bank1,Illinois,1,129732,6,#fffb00,10,-27,37,BYLINE BK
159636,Jr Mortgage & HELOC,bank2,Arkansas,1,673440,6,#ff00ff,10,-42,48,FIRST SECURITY BK
159636,Jr Mortgage & HELOC,bank3,Illinois,1,773247,6,#1900ff,10,-23,33,MIDLAND ST BK
160959,Jr Mortgage & HELOC,bank0,Kansas,2,160959,2,#000000,8,-60,38,KS STATEBANK
160959,Jr Mortgage & HELOC,bank1,Pennsylvania,1,59316,1,#fffb00,6,15,30,WAYNE BK
160959,Jr Mortgage & HELOC,bank2,New York,1,433608,2,#ff00ff,8,28,18,TOMPKINS TC
160959,Jr Mortgage & HELOC,bank3,Colorado,1,828651,3,#1900ff,12,-85,38,ANB BK
161602,Jr Mortgage & HELOC,bank0,New York,2,161602,3,#000000,6,28,18,CANANDAIGUA NB&TC
161602,Jr Mortgage & HELOC,bank1,Missouri,1,572374,5,#fffb00,12,-38,38,GREAT SOUTHERN BK
161602,Jr Mortgage & HELOC,bank2,Michigan,1,636771,4,#ff00ff,8,-8,16,INDEPENDENT BK
161602,Jr Mortgage & HELOC,bank3,California,1,2209553,4,#1900ff,8,-145,40,HERITAGE BK OF CMRC
163549,Jr Mortgage & HELOC,bank0,Wisconsin,2,163549,1,#000000,8,-30,15,INCREDIBLEBANK
163549,Jr Mortgage & HELOC,bank1,Iowa,1,187947,1,#fffb00,8,-38,23,BANK IA
163549,Jr Mortgage & HELOC,bank2,Illinois,1,428547,1,#ff00ff,8,-27,37,ST CHARLES B&TC NA
163549,Jr Mortgage & HELOC,bank3,California,1,933863,1,#1900ff,8,-145,40,MERCHANTS BK OF CMRC
165628,Jr Mortgage & HELOC,bank0,Ohio,2,165628,15,#000000,8,-5,35,FIRST FNCL BK
165628,Jr Mortgage & HELOC,bank1,Massachusetts,1,613008,13,#fffb00,6,38,23,ROCKLAND TC
165628,Jr Mortgage & HELOC,bank2,Wisconsin,1,917742,34,#ff00ff,12,-30,15,ASSOCIATED BK NA
165628,Jr Mortgage & HELOC,bank3,Montana,1,2634191,17,#1900ff,10,-100,2,GLACIER BK
165806,Jr Mortgage & HELOC,bank0,New York,2,165806,1,#000000,8,28,18,BANK OF CASTILE
165806,Jr Mortgage & HELOC,bank1,Utah,1,656470,1,#fffb00,8,-110,35,STATE BK OF SOUTHERN UT
165806,Jr Mortgage & HELOC,bank2,Missouri,1,704559,3,#ff00ff,12,-38,38,CENTRAL BK OF THE MW
165806,Jr Mortgage & HELOC,bank3,North Carolina,1,2913887,1,#1900ff,8,9,48,SELECT B&TC
169653,Jr Mortgage & HELOC,bank0,Missouri,2,169653,6,#000000,6,-38,38,FIRST BK
169653,Jr Mortgage & HELOC,bank1,New Jersey,1,35570,26,#fffb00,12,28,35,INVESTORS BK
169653,Jr Mortgage & HELOC,bank2,North Carolina,1,216922,7,#ff00ff,10,9,48,FIRST BK
169653,Jr Mortgage & HELOC,bank3,Kentucky,1,316840,6,#1900ff,6,-12,42,REPUBLIC B&TC
176101,Jr Mortgage & HELOC,bank0,New York,2,176101,1,#000000,6,28,18,ORANGE B&TC
176101,Jr Mortgage & HELOC,bank1,Texas,1,412751,8,#fffb00,12,-60,60,WOODFOREST NB
176101,Jr Mortgage & HELOC,bank2,Iowa,1,642549,1,#ff00ff,6,-38,23,DUBUQUE B&TC
176101,Jr Mortgage & HELOC,bank3,Iowa,1,2142155,2,#1900ff,10,-42,27,QUAD CITY B&TC
187947,Jr Mortgage & HELOC,bank0,Iowa,2,187947,1,#000000,8,-38,23,BANK IA
187947,Jr Mortgage & HELOC,bank1,Wisconsin,1,163549,1,#fffb00,8,-30,15,INCREDIBLEBANK
187947,Jr Mortgage & HELOC,bank2,California,1,697763,6,#ff00ff,12,-145,40,WESTAMERICA BK
187947,Jr Mortgage & HELOC,bank3,Washington,1,2562164,1,#1900ff,8,-138,0,COASTAL CMNTY BK
197478,Jr Mortgage & HELOC,bank0,California,2,197478,50,#000000,8,-145,40,EAST WEST BK
197478,Jr Mortgage & HELOC,bank1,California,1,212465,132,#fffb00,12,-153,30,MUFG UNION BK NA
197478,Jr Mortgage & HELOC,bank2,Georgia,1,395238,52,#ff00ff,10,-5,55,SYNOVUS BK
197478,Jr Mortgage & HELOC,bank3,Florida,1,1929247,37,#1900ff,6,0,63,SOUTH ST BK NA
201834,Jr Mortgage & HELOC,bank0,Illinois,2,201834,2,#000000,10,-27,37,LAKESIDE BK
201834,Jr Mortgage & HELOC,bank1,Missouri,1,535753,2,#fffb00,10,-38,38,ACADEMY BK NA
201834,Jr Mortgage & HELOC,bank2,Illinois,1,804338,1,#ff00ff,6,-23,33,FIRST BK HIGHLAND PARK
201834,Jr Mortgage & HELOC,bank3,Arkansas,1,852544,1,#1900ff,6,-42,48,SOUTHERN BANCORP BK
202907,Jr Mortgage & HELOC,bank0,New York,2,202907,13,#000000,12,28,18,COMMUNITY BK NA
202907,Jr Mortgage & HELOC,bank1,Indiana,1,130541,5,#fffb00,8,-13,33,HORIZON BK
202907,Jr Mortgage & HELOC,bank2,Rhode Island,1,816603,5,#ff00ff,8,40,30,WASHINGTON TC OF WESTERLY
202907,Jr Mortgage & HELOC,bank3,West Virginia,1,1011526,5,#1900ff,8,5,40,CITY NB OF WV
208244,Jr Mortgage & HELOC,bank0,Indiana,2,208244,22,#000000,12,-13,33,OLD NB
208244,Jr Mortgage & HELOC,bank1,Pennsylvania,1,42420,9,#fffb00,6,15,30,FIRST COMMONWEALTH BK
208244,Jr Mortgage & HELOC,bank2,Virginia,1,693224,19,#ff00ff,10,15,42,ATLANTIC UNION BK
208244,Jr Mortgage & HELOC,bank3,Indiana,1,963945,9,#1900ff,6,-17,37,MERCHANTS BK OF IN
210434,Jr Mortgage & HELOC,bank0,Illinois,2,210434,151,#000000,12,-27,37,NORTHERN TC
210434,Jr Mortgage & HELOC,bank1,Indiana,1,17147,13,#fffb00,6,-13,33,FIRST MRCHS BK
210434,Jr Mortgage & HELOC,bank2,New Jersey,1,229801,40,#ff00ff,8,28,35,VALLEY NB
210434,Jr Mortgage & HELOC,bank3,Oklahoma,1,339858,45,#1900ff,10,-55,46,BOKF NA
212465,Jr Mortgage & HELOC,bank0,California,2,212465,132,#000000,12,-145,40,MUFG UNION BK NA
212465,Jr Mortgage & HELOC,bank1,Texas,1,60143,83,#fffb00,10,-60,60,COMERICA BK
212465,Jr Mortgage & HELOC,bank2,California,1,197478,50,#ff00ff,6,-153,30,EAST WEST BK
212465,Jr Mortgage & HELOC,bank3,Georgia,1,395238,52,#1900ff,8,-5,55,SYNOVUS BK
212522,Jr Mortgage & HELOC,bank0,Pennsylvania,2,212522,1,#000000,6,15,30,SOMERSET TC
212522,Jr Mortgage & HELOC,bank1,Illinois,1,375034,2,#fffb00,8,-27,37,WEST SUBURBAN BK
212522,Jr Mortgage & HELOC,bank2,Kansas,1,557858,7,#ff00ff,12,-60,38,INTRUST BK NA
212522,Jr Mortgage & HELOC,bank3,Florida,1,1867983,2,#1900ff,8,0,63,CITIZENS FIRST BK
214414,Jr Mortgage & HELOC,bank0,Ohio,2,214414,1,#000000,6,-5,35,FARMERS & MRCH ST BK
214414,Jr Mortgage & HELOC,bank1,Arkansas,1,42448,1,#fffb00,6,-42,48,FIRST NB
214414,Jr Mortgage & HELOC,bank2,Missouri,1,299046,2,#ff00ff,10,-38,38,CENTRAL BK OF BOONE CTY
214414,Jr Mortgage & HELOC,bank3,Illinois,1,2339795,2,#1900ff,10,-27,37,LIBERTYVILLE B&TC NA
214807,Jr Mortgage & HELOC,bank0,New York,2,214807,46,#000000,12,28,18,DEUTSCHE BK TC AMERICAS
214807,Jr Mortgage & HELOC,bank1,Colorado,1,260055,5,#fffb00,6,-85,38,ALPINE BK
214807,Jr Mortgage & HELOC,bank2,Tennessee,1,436159,11,#ff00ff,8,-15,47,FIRSTBANK
214807,Jr Mortgage & HELOC,bank3,Virginia,1,2797724,14,#1900ff,10,15,42,TOWNEBANK
216922,Jr Mortgage & HELOC,bank0,North Carolina,2,216922,7,#000000,8,9,48,FIRST BK
216922,Jr Mortgage & HELOC,bank1,New Jersey,1,35570,26,#fffb00,12,28,35,INVESTORS BK
216922,Jr Mortgage & HELOC,bank2,California,1,100562,7,#ff00ff,8,-145,40,TRI CTY BK
216922,Jr Mortgage & HELOC,bank3,Missouri,1,169653,6,#1900ff,6,-38,38,FIRST BK
223322,Jr Mortgage & HELOC,bank0,Virginia,2,223322,2,#000000,6,15,42,FIRST B&TC
223322,Jr Mortgage & HELOC,bank1,Illinois,1,439338,3,#fffb00,10,-27,37,UNITED CMNTY BK
223322,Jr Mortgage & HELOC,bank2,California,1,662369,3,#ff00ff,10,-145,40,BANK OF THE SIERRA
223322,Jr Mortgage & HELOC,bank3,California,1,2734729,3,#1900ff,10,-153,30,AMERICAN BUS BK
229801,Jr Mortgage & HELOC,bank0,New Jersey,2,229801,40,#000000,8,28,35,VALLEY NB
229801,Jr Mortgage & HELOC,bank1,Indiana,1,17147,13,#fffb00,6,-13,33,FIRST MRCHS BK
229801,Jr Mortgage & HELOC,bank2,Illinois,1,210434,151,#ff00ff,12,-27,37,NORTHERN TC
229801,Jr Mortgage & HELOC,bank3,Oklahoma,1,339858,45,#1900ff,10,-55,46,BOKF NA
229913,Jr Mortgage & HELOC,bank0,New York,2,229913,7,#000000,8,28,18,MIZUHO BK USA
229913,Jr Mortgage & HELOC,bank1,Massachusetts,1,35301,268,#fffb00,12,38,23,STATE STREET B&TC
229913,Jr Mortgage & HELOC,bank2,New York,1,320119,10,#ff00ff,10,20,20,ISRAEL DISCOUNT BK OF NY
229913,Jr Mortgage & HELOC,bank3,Texas,1,529958,3,#1900ff,6,-60,60,TIB THE INDEP BANKERSBANK NA
233031,Jr Mortgage & HELOC,bank0,Alabama,2,233031,144,#000000,8,-16,52,REGIONS BK
233031,Jr Mortgage & HELOC,bank1,Ohio,1,280110,168,#fffb00,10,-5,35,KEYBANK NA
233031,Jr Mortgage & HELOC,bank2,New York,1,501105,138,#ff00ff,6,28,18,MANUFACTURERS & TRADERS TC
233031,Jr Mortgage & HELOC,bank3,Ohio,1,723112,200,#1900ff,12,2,30,FIFTH THIRD BK NA
236153,Jr Mortgage & HELOC,bank0,North Dakota,2,236153,4,#000000,8,-65,2,FIRST INTERNATIONAL B&TC
236153,Jr Mortgage & HELOC,bank1,Mississippi,1,69333,1,#fffb00,6,-28,53,CITIZENS NB OF MERIDIAN
236153,Jr Mortgage & HELOC,bank2,Alaska,1,114260,4,#ff00ff,8,-165,0,FIRST NB ALASKA
236153,Jr Mortgage & HELOC,bank3,Texas,1,652874,9,#1900ff,12,-60,60,NEXBANK
236706,Jr Mortgage & HELOC,bank0,New Jersey,2,236706,5,#000000,12,28,35,PEAPACK GLADSTONE BK
236706,Jr Mortgage & HELOC,bank1,Florida,1,663834,4,#fffb00,10,0,63,OCEAN BK
236706,Jr Mortgage & HELOC,bank2,Pennsylvania,1,678717,1,#ff00ff,6,15,30,VIST BK
236706,Jr Mortgage & HELOC,bank3,Michigan,1,2634351,2,#1900ff,8,-8,16,MACATAWA BK
242444,Jr Mortgage & HELOC,bank0,Wisconsin,2,242444,1,#000000,6,-30,15,TRI CITY NB
242444,Jr Mortgage & HELOC,bank1,Texas,1,548351,2,#fffb00,10,-60,60,AUSTIN BK TX NA
242444,Jr Mortgage & HELOC,bank2,Maryland,1,697978,2,#ff00ff,10,22,38,COMMUNITY BK OF THE CHESAPEAKE
242444,Jr Mortgage & HELOC,bank3,Massachusetts,1,900306,2,#1900ff,10,38,23,NORTHERN B&TC
243375,Jr Mortgage & HELOC,bank0,Utah,2,243375,2,#000000,6,-110,35,GREEN DOT BK
243375,Jr Mortgage & HELOC,bank1,New York,1,229913,7,#fffb00,10,28,18,MIZUHO BK USA
243375,Jr Mortgage & HELOC,bank2,Florida,1,725732,2,#ff00ff,6,0,63,BAC FL BK
243375,Jr Mortgage & HELOC,bank3,Delaware,1,2121196,25,#1900ff,12,28,38,T D BK USA NA
245016,Jr Mortgage & HELOC,bank0,New York,2,245016,1,#000000,6,28,18,HABIB AMER BK
245016,Jr Mortgage & HELOC,bank1,Utah,1,243375,2,#fffb00,8,-110,35,GREEN DOT BK
245016,Jr Mortgage & HELOC,bank2,New York,1,384018,2,#ff00ff,8,20,20,WOORI AMER BK
245016,Jr Mortgage & HELOC,bank3,Delaware,1,2121196,25,#1900ff,12,28,38,T D BK USA NA
253468,Jr Mortgage & HELOC,bank0,California,2,253468,3,#000000,8,-145,40,RIVER CITY BK
253468,Jr Mortgage & HELOC,bank1,Texas,1,575254,3,#fffb00,8,-60,60,CITY BK
253468,Jr Mortgage & HELOC,bank2,Illinois,1,1001639,2,#ff00ff,6,-27,37,PARKWAY B&TC
253468,Jr Mortgage & HELOC,bank3,Texas,1,2362458,7,#1900ff,12,-70,55,WELLS FARGO BK S CENT NA
255659,Jr Mortgage & HELOC,bank0,Colorado,2,255659,5,#000000,12,-85,38,BANK OF COLORADO
255659,Jr Mortgage & HELOC,bank1,North Carolina,1,584920,2,#fffb00,6,9,48,FIDELITY BK
255659,Jr Mortgage & HELOC,bank2,Nebraska,1,660655,4,#ff00ff,10,-70,27,AMERICAN NB
255659,Jr Mortgage & HELOC,bank3,New York,1,866000,2,#1900ff,6,28,18,GLENS FALLS NB&TC
256553,Jr Mortgage & HELOC,bank0,South Dakota,2,256553,3,#000000,12,-65,15,DACOTAH BK
256553,Jr Mortgage & HELOC,bank1,Illinois,1,502849,2,#fffb00,10,-27,37,BANTERRA BK
256553,Jr Mortgage & HELOC,bank2,California,1,703767,1,#ff00ff,6,-145,40,CENTRAL VALLEY CMNTY BK
256553,Jr Mortgage & HELOC,bank3,New Jersey,1,1412619,1,#1900ff,6,28,35,1ST CONSTITUTION BK
258771,Jr Mortgage & HELOC,bank0,Washington,2,258771,7,#000000,6,-138,0,HOMESTREET BK
258771,Jr Mortgage & HELOC,bank1,Missouri,1,601050,31,#fffb00,12,-38,38,COMMERCE BK
258771,Jr Mortgage & HELOC,bank2,Montana,1,659855,17,#ff00ff,10,-100,2,FIRST INTRST BK
258771,Jr Mortgage & HELOC,bank3,New York,1,702117,10,#1900ff,8,28,18,NBT BK NA
260055,Jr Mortgage & HELOC,bank0,Colorado,2,260055,5,#000000,6,-85,38,ALPINE BK
260055,Jr Mortgage & HELOC,bank1,Tennessee,1,436159,11,#fffb00,8,-15,47,FIRSTBANK
260055,Jr Mortgage & HELOC,bank2,Nebraska,1,527954,24,#ff00ff,10,-70,27,FIRST NB OF OMAHA
260055,Jr Mortgage & HELOC,bank3,Missouri,1,936855,30,#1900ff,12,-38,38,UMB BK NA
266271,Jr Mortgage & HELOC,bank0,South Dakota,2,266271,47,#000000,6,-65,15,TCF NB
266271,Jr Mortgage & HELOC,bank1,Utah,1,276579,78,#fffb00,8,-110,35,ZIONS BC NA
266271,Jr Mortgage & HELOC,bank2,Tennessee,1,485559,82,#ff00ff,10,-15,47,FIRST HORIZON BK
266271,Jr Mortgage & HELOC,bank3,California,1,804963,96,#1900ff,12,-145,40,BANK OF THE WEST
272272,Jr Mortgage & HELOC,bank0,Missouri,2,272272,2,#000000,8,-38,38,SOUTHERN BK
272272,Jr Mortgage & HELOC,bank1,Mississippi,1,69333,1,#fffb00,6,-28,53,CITIZENS NB OF MERIDIAN
272272,Jr Mortgage & HELOC,bank2,North Dakota,1,236153,4,#ff00ff,10,-65,2,FIRST INTERNATIONAL B&TC
272272,Jr Mortgage & HELOC,bank3,Texas,1,652874,9,#1900ff,12,-60,60,NEXBANK
273336,Jr Mortgage & HELOC,bank0,Florida,2,273336,2,#000000,6,0,63,BANK OF TAMPA
273336,Jr Mortgage & HELOC,bank1,Ohio,1,542528,2,#fffb00,6,-5,35,CIVISTA BK
